,created_at,text,id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,withheld.copyright,withheld.country_codes
11698,2021-11-28T18:36:37.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/cFYYlOeLiU",1465026863449923595,2,0,2,0,,
11699,2021-11-28T18:36:24.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/MPgOv2SgVX",1465026806713659397,4,0,2,0,,
11700,2021-11-28T18:36:19.000Z,oh la dinguerie Virgil REP mon négro,1465026786853535751,0,0,1,0,,
11701,2021-11-28T18:36:10.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/QsAEBfWfkg",1465026747498479618,1,0,1,0,,
11702,2021-11-28T18:35:49.000Z,"@high_violet_ Non, mais la go a quand même dit que les gens qui disaient que c'était un tire larme et tout, ils étaient comme Hitler. 
Son film est mauvais, est-ce notre faute ?!",1465026660613435398,0,1,1,0,,
11703,2021-11-28T18:35:42.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/XVGPV3bVWU https://t.co/kZfB5ehyCy",1465026629864984593,0,0,0,0,,
11704,2021-11-28T18:35:36.000Z,@R4tonBaveur Nazi aux procès de Nuremberg en 1946 :,1465026606456578053,0,0,3,0,,
11705,2021-11-28T18:35:34.000Z,@LeSuisse1803 @CamaradeCharles Ben je trouve autant choquant que si un type aurait comme pseudo Staline Pol-pot ou Hitler,1465026597950476298,0,1,0,0,,
11706,2021-11-28T18:35:31.000Z,"@olivierveran @JulienBorowczyk
@leJDD
@PremiereEdition
Macron, elles sont où tes promesses de ""sacraliser"" la santé. L'hôpital public crève. Dehors Macron. Ka vont Macron. 😡😠
Moins 5700 lits en 2020.",1465026585174720520,0,0,0,0,,
11707,2021-11-28T18:35:17.000Z,@May__Da C’est qui le negro sur ta bannière ?,1465026527465291782,0,1,0,0,,
11708,2021-11-28T18:35:06.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/XVGPV3bVWU https://t.co/jQPnYa2t28",1465026481990647820,4,0,7,0,,
11709,2021-11-28T18:35:01.000Z,@Joed51614020 J’ai eu ce type d’échanges avec Helmut fan d’Hitler qui me disait d’arrêter de faire l'amalgame entre l'immense majorité des nazis modérés qui sont des gens très bien et quelques radicalisés qui ont mal compris Mein Kampf et ne l'ont pas lu en allemand. 😂,1465026459211292678,0,0,0,0,,
11710,2021-11-28T18:34:39.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/XVGPV3bVWU https://t.co/unxwTUSutg",1465026368324915208,0,0,0,0,,
11711,2021-11-28T18:34:39.000Z,@iamsinuipi dsl mais le combo voix d'hitler + ton rire eh sayez,1465026367016288261,0,1,2,0,,
11712,2021-11-28T18:34:33.000Z,@Joed51614020 J’ai eu ce type d’échanges avec Helmut fan d’Hitler qui me disait d’arrêter de faire l'amalgame entre l'immense majorité des nazis modérés qui sont des gens très bien et quelques radicalisés qui ont mal compris Mein Kampf et ne l'ont pas lu en allemand. 😂,1465026342425137157,0,0,0,0,,
11713,2021-11-28T18:34:22.000Z,"@VLautard Et encore, il ne vous a pas traité de nazi... c'est déjà ça.",1465026293968351248,0,0,0,0,,
11714,2021-11-28T18:34:17.000Z,@mth00877382 Moyen journée au lit la crève,1465026274099879941,0,1,0,0,,
11715,2021-11-28T18:34:07.000Z,@xabiste T trop un haters sal noir,1465026233763254284,0,0,0,0,,
11716,2021-11-28T18:34:04.000Z,Qui a des extraits de rap nazi les reufs ?,1465026220450586624,0,0,3,0,,
11717,2021-11-28T18:34:02.000Z,"""Moi jsuis un nègre des champs"" https://t.co/YJrG90PtYr",1465026214167465985,0,1,1,0,,
11718,2021-11-28T18:33:51.000Z,@portgaasdace38 Je n’ai pas de main de fatma…,1465026167874981900,0,0,0,0,,
11719,2021-11-28T18:33:48.000Z,@leaouais @frappeur_1 @Mediavenir Le niveau intellectuel crève le plafond…,1465026155359129612,0,0,4,0,,
11720,2021-11-28T18:33:27.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/XVGPV3bVWU https://t.co/g3QSl2Sd6X",1465026064577609731,1,0,1,0,,
11721,2021-11-28T18:33:16.000Z,"@DidierMaisto je m'y oppose aussi mais 
https://t.co/hUxPaygOkE",1465026019006504973,2,0,1,0,,
11722,2021-11-28T18:33:04.000Z,@fausseSceptik @DanielDeChambly @FightYourWayUp Ok mais là l'ext-droite ne se limite pas qu'à Hitler.,1465025968767217669,0,0,2,0,,
11723,2021-11-28T18:33:04.000Z,@Krieger66362259 Attention effet secondaire lié à une forte dose de mensonges eloignez vous de votre écran pour vous eviter qu'il vous crève un oeil 🥴🙄 https://t.co/WeF6cszLOx,1465025968624517137,4,0,12,0,,
11724,2021-11-28T18:32:27.000Z,@TPostMillennial Fucken Nazi Fauci,1465025813665902592,0,0,1,0,,
11725,2021-11-28T18:32:21.000Z,"@Kler_Eclaire Pauvre tâche !!!
Comment osez-vous???
Vous n'êtes qu'une raclure de fond de caniveau... Pathétique et immonde!
#Covid n'a rien à voir #Nazi 
Essayez au moins d'avoir un peu de dignité... 🤬🤬🤬",1465025790299492358,0,1,0,0,,
11726,2021-11-28T18:31:50.000Z,"J’en veux même pas à Rudiger ni à Jorginho, j’en veux au nazi allemand sur le banc",1465025660209016837,0,0,0,0,,
11727,2021-11-28T18:31:33.000Z,#Liberals are dangerous #NAZI https://t.co/yvTVyKCH79,1465025587865690113,1,1,0,0,,
11728,2021-11-28T18:30:36.000Z,@BroussyStephane @Pietrotuconnais T genant creve clochzrd,1465025346059841544,0,0,4,0,,
11729,2021-11-28T18:30:35.000Z,"🗣️@Etienne_Chouard : ""Les Gilets Jaunes ont été réprimés, on nous a crevé les yeux, on nous a arraché les mains, les maisons qui étaient sur les ronds-points ont été détruites !"" #GiletsJaunes 

@EricMorillot

📺Le replay : https://t.co/c71kFeBawj https://t.co/r9TBWO8zk7",1465025345678192644,20,0,56,0,,
11730,2021-11-28T18:30:20.000Z,@Vito_cr1 wlh tu crève en premier,1465025279668142080,0,1,0,0,,
11731,2021-11-28T18:30:16.000Z,@Under_skii @DigitalGanon Nos réac patri-beauf ont du talents. Tu dois être une sacré pleureuse ou un néo nazi(j'ai peu de doute) pour te sentir visé quand on parle de 39-45.,1465025264669319168,0,1,3,0,,
11732,2021-11-28T18:29:54.000Z,@SebGorka FAUCI=NAZI 💀,1465025171421634569,0,0,0,0,,
11733,2021-11-28T18:29:35.000Z,@28H22 Amin enlève ta main de fatma si t’en a une c’est du shirk de l’association après ce que tu tweet ou pas qui tu DM j’en parlerai pas y’a 0 rapport ac mon tweet,1465025093638230024,0,1,0,0,,
11734,2021-11-28T18:28:58.000Z,"@MisterCoolos Ta gueule sale fachos, je t'ai signalé à sos racisme car tu es un gros nazi",1465024938096709633,0,2,0,2,,
11735,2021-11-28T18:28:44.000Z,"@manuberman @kindelsen @EricNaulleau cherchez bien tout ce qu'on pu faire pendant leur mandat des Présidents de la République. Et en plus vous avez la facilité de mettre les gens dans des cases de suite. Je vais vous aider : traitez moi de facho, nazi, raciste... comme ça vous aurez fait un bon perroquet",1465024879158247433,0,1,0,0,,
11736,2021-11-28T18:28:40.000Z,@GilbertCollard Je suis là de doit donneur de nègre et je le prends dans le cul Macron est bien fort comme ça il saigne bien il a les règles après salope va,1465024862120984582,0,0,0,0,,
11737,2021-11-28T18:28:36.000Z,@AldoSterone111 Bref une bonne crève quoi ou un gros rhume 🤧,1465024846744727552,0,0,0,0,,
11738,2021-11-28T18:28:34.000Z,"#BalanceTonCollaboVacciné

Putain ça part plutôt bien ce monde d'après.

Dommage qu'on ne puisse pas comparer tous ces événements à l'Ère NAZI. Vraiment dommage. Mais c'est surement pour ne pas souiller la mémoire des collabos. https://t.co/d1zowH88fF",1465024837047488515,1,2,1,0,,
11739,2021-11-28T18:27:16.000Z,@Frasimcity2000 @TPMP @Mdelormeau Et ennmlis malade avec une crevé de cheval lol,1465024510386708485,0,0,0,0,,
11740,2021-11-28T18:26:57.000Z,@hugodejonge Nazi killer H de Jonge https://t.co/A9TJu5y7gt,1465024430787244035,0,0,0,0,,
11741,2021-11-28T18:26:51.000Z,"@ObtusiSunt @Aublin9 Alors.
Salazar a été plutôt soft en métropole, un peu moins dans les colonies.
Franco a déclenché une épuration politique de l'Espagne. 
Mussolini a livré énormément de juifs italiens à Hitler à partir de 43.

Jusqu'à preuve du contraire, c'est au moins de la complicité",1465024406418341902,0,2,0,0,,
11742,2021-11-28T18:26:48.000Z,Nostalgie de Cabo Negro un coin féerique (Maroc Tetouan) https://t.co/3431YP3lvI,1465024391062994947,0,0,0,0,,
11743,2021-11-28T18:26:23.000Z,"@ravenclxm @NazGhaul @JulesTorres17 Des valeurs de quoi ? Tu cautionnes le vandalisme d’un restaurant sous prétexte qu’il a servi Zemmour et o mon dieu fallait pas le faire, du coup c’est ok go le defoncer ce restaurant de facho MDR ?

D’ailleurs Zemmour le nazi, premier nazi juif.
T’es aussi manichéen qu’un Disney",1465024287958568965,0,1,0,0,,
11744,2021-11-28T18:26:04.000Z,@MenaceBack un producteur de rap nazi,1465024207843119111,0,1,1,0,,
11745,2021-11-28T18:25:54.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/IwD7tIgWn8 https://t.co/X6xOfY4cHB",1465024165468155904,0,0,2,0,,
11746,2021-11-28T18:25:27.000Z,@dhme_ee @Facfac59 C’est dans ses moment là que je comprend la haine d’Hitler,1465024050917527555,0,1,2,0,,
11747,2021-11-28T18:24:58.000Z,"@MisterCoolos Ouin ouin regardez le vilain méchants raciste nazi fasciste, j'utilise des mots dont je ne connais pas la signification areuh areuh pauvre petit oiseau",1465023930977112071,0,3,0,0,,
11748,2021-11-28T18:24:42.000Z,"Derrière ""l’incompétence"" de nos dirigeants, n’oubliez jamais qu’ils ne sont pas arrivés à leur poste grâce à leur humanisme, mais à leur intelligence de manipulateur dénué de tout sentiment  ""Habiller Hitler d’un tutu n’en fera pas un danseur étoile"" 😈 https://t.co/UYZXWy2bGB https://t.co/PeTbVkil6D https://t.co/LnNIZBYN8h",1465023861276164107,1,0,0,0,,
11749,2021-11-28T18:24:41.000Z,"@21stCenturyProf @Legit_Falko @plebelore1 @JVCom chose qui n'a aucun sens

attention si tu continue tu va me comparer a un nazi !",1465023858210217988,0,0,0,0,,
11750,2021-11-28T18:24:34.000Z,Eh vasy j'en ai marre de ce coach avec ses choix de nazi,1465023827893796879,2,1,6,4,,
11751,2021-11-28T18:24:12.000Z,@ravenclxm @NazGhaul @Sony_H2O @JulesTorres17 En gros le comparer à un Nazi n’a aucun sens étant donné qu’il est juif,1465023736583798796,0,1,0,0,,
11752,2021-11-28T18:24:07.000Z,"46 % certainement plus que MACRON depuis fort longtemps elle a crevé le plafond de verre mais tous les sondeurs et médias aux ordres ce taisent en ce faisant dessus !

MARINE PRÉSIDENTE ! https://t.co/DfqsNmmRsc",1465023715939397632,0,0,0,0,,
11753,2021-11-28T18:24:02.000Z,"Aucune colonie française ne s est développée deliberement par la France negrophobe negrophage criminelle
Oppresseur a passé son temps a réduire le nègre a la misère pauvreté asservissement
 empêchez ces colonies de se développer pour panser ses complexes physiques
Jalousies https://t.co/mSaHvnIxAh",1465023693722116099,0,0,0,0,,
11754,2021-11-28T18:23:55.000Z,@JessPav76 Vous voudriez que ces lieux le soient ? Espèce de nazi allez soignez votre névrose plutôt,1465023667205775366,0,1,0,0,,
11755,2021-11-28T18:23:32.000Z,@zerohedge Nazi Pelosi approves @SpeakerPelosi,1465023568215953413,0,0,2,0,,
11756,2021-11-28T18:23:14.000Z,"Quand le facho raciste ""Charles Martel"" te traite de nazi... Encore une merde fachote finie à la pisse... https://t.co/1enjNBUzIx",1465023492844310534,4,1,18,0,,
11757,2021-11-28T18:23:06.000Z,@CalypsoSysteme @_atBirth dit merci a ce prof grace a lui tu soutiendra jamais une politique nazi,1465023462326648841,0,1,0,0,,
11758,2021-11-28T18:22:14.000Z,En train de regarder un film de propagande Nazi pour un devoir et vous,1465023240506650624,0,2,0,0,,
11759,2021-11-28T18:22:13.000Z,"@_VincentC_ @CamaradeCharles @Liliade_Odisse @YouKnowWhoox @Pan_Le_Pandu Oui, je suis aussi facho, nazi, pro-viol et je bouffe des chatons au petit déjeuner. Bon, allez vous pignoler, les no-life et les curés réacs de gauche, vous me saoulez.",1465023238153678852,0,0,0,1,,
11760,2021-11-28T18:22:07.000Z,"@quidaime @RomaV_DT @Mugen65904532 @playboiciel O j’ai vexé le suceur de nazi , a non t’a l’aire de préférer les pederaste de l’Antiquité…",1465023214225080332,0,2,0,0,,
11761,2021-11-28T18:22:07.000Z,"@BanounHelene @kenshir90448991 C est une sombre époque, ils reproduisent les atrocités commises par Hitler …les camps en Australie, la segregation https://t.co/cu7AomKWiE",1465023211318525956,0,0,1,0,,
11762,2021-11-28T18:21:54.000Z,"@Trop_d_impots C’est sans doute plus facile de tourner en dérision dans la limite de 280 caractères que de développer un raisonnement:
L’agrochimie moderne est née par le recyclage de produits développés et utilisés par l’Allemagne Nazi.
Je vous conseille de vous y intéresser.",1465023157719420936,0,1,0,0,,
11763,2021-11-28T18:21:14.000Z,"@CNEWS en sous bassement un discours nauséabond sur le negre , ce primitif qui ne comprend rien à qui on donne l’autonomie mais pas l’indépendance .",1465022988856737803,0,1,1,0,,
11764,2021-11-28T18:21:03.000Z,@_CordobaSultana @AncienAmiral Mettre Franco et Hitler dans le même panier faut le vouloir quand même...,1465022946167205889,0,0,9,0,,
11765,2021-11-28T18:20:56.000Z,"@ElianeCarrier Je suis vraiment désolé, mais comparer avec le régime nazi, c’est complètement idiot. La pression psychologique de la Gestapo et de la SS sur les gens sans oublier les chambres à gaz. Arrêtez de comparer, arrêtez de faire un lien, vous ne savez rien du tout.",1465022915481677837,0,0,1,0,,
11766,2021-11-28T18:20:43.000Z,@MisterCoolos @Nadya_Lou006 Tais toi sale nazi,1465022861010259976,0,2,0,1,,
11767,2021-11-28T18:20:41.000Z,@NoConPlotiss @GreyWorm88 @francoislegault Bon un autre épais qui écoute trop sa télé. Ces complotistes avaient raison sur tout et là on a la preuve avec tout ce que ces cons nous oblige de faire. Té aveugle ou quoi... vite va chercher ton bout de papier nazi qui te donne ta liberté. 😂😂😂😂😂,1465022852982317064,0,0,0,0,,
11768,2021-11-28T18:20:24.000Z,Yah nazi tuchel,1465022780945092611,0,0,0,0,,
11769,2021-11-28T18:20:16.000Z,"@theo_dosie Quel fils de pute, delateur, nazi, va chier !!",1465022748359598087,0,0,0,0,,
11770,2021-11-28T18:20:15.000Z,Tuchel il va ramener Hitler de chez les morts il va l’invoquer en Angleterre c’est la merde mdr,1465022743850717189,0,0,1,0,,
11771,2021-11-28T18:19:48.000Z,Qu'est-ce que je crève pour Nanon uhh 😭,1465022629966925826,0,0,0,0,,
11772,2021-11-28T18:19:33.000Z,@SFP_CSP @CamaradeCharles Dis que tu veux arrêter d'enseigner le génocide nazi sans dire que tu veux arrêter d'enseigner le génocide nazi.,1465022566213558282,1,0,2,0,,
11773,2021-11-28T18:19:23.000Z,"Excellent !!! Tellement vrai !!
« Le peuple suit toujours celui qui lui donne des miettes »

Quand Le lien entre #macron et Hitler se fait sur une poule !!!

https://t.co/cRRgQ5ZRlT",1465022524073328649,1,0,2,0,,
11774,2021-11-28T18:19:14.000Z,"@GMeurice On ne tweet pas, on dessine des moustaches d'hitler sur des juifs",1465022487348097026,0,0,0,0,,
11775,2021-11-28T18:18:46.000Z,MDRRRR il veux quoi le nazi,1465022370503184391,0,1,1,0,,
11776,2021-11-28T18:18:31.000Z,Doigt d'honneur type #Antifas... Aucun macronidé ou #LFI pour dénoncer l'acte fasciste effectué par des individus vêtus de noir-nazi... https://t.co/ucUFYIBmKi,1465022308091895817,3,0,4,0,,
11777,2021-11-28T18:18:31.000Z,"@LEM94170 @ZemmourEric Dans vos rêves, des gens comme vous disez ""ce Hitler n'aura jamais rien de plus qu'un sous-secrétariat aux postes"", l'analyse ne pouvait être plus mauvaise, pour Staline, Lénine disait ""il est le plus médiocre nous"".
Des visionnaires 👌 les événements peuvent pas aller si vite...",1465022306716200961,0,2,0,0,,
11778,2021-11-28T18:18:23.000Z,"@Nadya_Lou006 ils l'ont d'ailleurs qualifiée de ""nazi"" juste pour ça... 2/",1465022274885595139,0,0,0,0,,
11779,2021-11-28T18:18:04.000Z,"@jp_odk @DenisMukwege Dire que les ougandais ont massacré les congolais devient de la xenophobie...
Allemagne nazi avait massacré les juifs est une xenophobie...?.
Donc ,nous sommes xenophobes ,ok...mais armée ougandaise out....",1465022195390992384,0,0,3,0,,
11780,2021-11-28T18:18:00.000Z,"D’origine khazarienne, Klaus Schwab est le fils d’un collaborateur nazi qui a utilisé le travail d’esclaves et aidé les efforts nazis pour obtenir la première bombe atomique — LES FAITS – Guy Boulianne : auteur, éditeur et journaliste indépendant https://t.co/9nJ7D4EDiw",1465022178039058439,1,0,1,0,,
11781,2021-11-28T18:17:57.000Z,Tuchel le match nul est de ta faute nazi de merde,1465022165707890694,0,0,0,0,,
11782,2021-11-28T18:17:47.000Z,@Francis_1967_ @AnonymeCitoyen Ça ne vous interroge pas qu'Hitler n'ai jamais touché a la Suisse ?,1465022120623226882,0,0,1,0,,
11783,2021-11-28T18:17:41.000Z,Le nazisme n'est pas mort avec HITLER..... https://t.co/nio6Loe8Lv,1465022099051925506,9,3,18,0,,
11784,2021-11-28T18:17:40.000Z,"@xavierlaurent5 @NicolasGagn13 @miss4714 @tryingalways @mat_augmente C'est le seul qui fonctionne si on décide de ne surtout pas regarder ailleurs.
Rappelez moi, Mussolini, Franco, Hitler, Pinochet, Baptista, c'est vrai que ce fut pas avec des balles dans la tête qu'ils ont résolu les questions.
Oh wait...
Quand à faire crever de faim vous vivez",1465022091623817216,0,2,0,0,,
11785,2021-11-28T18:17:32.000Z,"Les arabes de l'ancienne palestine ottomane ne perdent jamais une occasion de faire des erreurs...normal ils n'ont pas de grande figure  historique, pardon sauf ce mufti nazi..",1465022059336114185,0,0,1,0,,
11786,2021-11-28T18:17:16.000Z,MAI 1944 J'AI FAIS UN Coup d'État dans La 17 dimension SPATIALE CONTRE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI J'AI ABATTU AVEC MES BOMBES ATOMIQUE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI MON OPÉRATION tigre bande annonce   - Patiently Waiting,1465021992768319505,0,0,0,0,,
11787,2021-11-28T18:16:25.000Z,"@JLMelenchon Ambroise Croizat, l'homme qui a accepté le pacte avec Hitler...",1465021777969651712,0,1,1,0,,
11788,2021-11-28T18:16:23.000Z,@creve_le @shawnmickeyy @RodTapieM Donc selon ton interprétation toutes obstructions sur une contre attaque quelque soit l’emplacement sur le terrain c’est rouge puisque ça empêche d’avoir une opportunité de marquer?,1465021768444305408,0,2,0,0,,
11789,2021-11-28T18:16:13.000Z,@JimmyDeuxFois__ Heu les agressions sexuel et ça pauvreté jdirais. Ah oui y a aussi un gars qui demandais 2 balles à tout le monde mais il est crevé et y a r à visiter à part les dealers,1465021726576816132,0,0,0,0,,
11790,2021-11-28T18:16:06.000Z,"EN DESSOUS DE 970000 GALAXIES DE L'UNIVERS  Californie IL à  La 17 dimension SPATIALE , La 17 dimension SPATIALE est constituer de 900000 milliards de milliards d’univers en l'ans 1918 La 17 dimension SPATIALE à étais coloniser par la pègres nazi des univers alliée des nazi",1465021700878258184,0,0,0,0,,
11791,2021-11-28T18:15:48.000Z,@azamatebagatov @cesaremurphy @arretsurimages On a les néo nazi qu'on mérite,1465021624621715468,0,0,0,0,,
11792,2021-11-28T18:15:23.000Z,une ambiance époque d’hitler https://t.co/zVJKPKjDiW,1465021516815421449,0,5,2,0,,
11793,2021-11-28T18:15:22.000Z,"@goupil_franck2 @JLMelenchon Non Marseille n'est pas une ville de culture française fantasmée et sclérosée. Ça a toujours été une ville de mélange, c'est pour ça que l'extrême droite la toujours détestée et que Petain et Hitler ont rasé la moitié de son centre ville ancien.",1465021512944078854,4,0,47,0,,
11794,2021-11-28T18:14:57.000Z,"Le conseil d'état ressuscite les pratiques de délation si chères à la Gestapo, pour un #passdelahonte qui organise l'Apartheid entre 2 parties d'une même population également contagieuse et contaminable
La dictature en marche sur le modèle nazi en 2021 ☠️ https://t.co/gfxHMuKYaT",1465021410586337280,0,0,0,0,,
11795,2021-11-28T18:14:53.000Z,@MlvnSaint eh ce negro il rend fou 😭😭😭,1465021391519027204,0,0,0,0,,
11796,2021-11-28T18:14:50.000Z,Hier j étais crevé il a fait une journée de 10h et il m’a quqnd même apporté mon pyjama je trouve ça trop mignon 🥺,1465021378646716420,0,0,1,0,,
11797,2021-11-28T18:14:00.000Z,FREDD CRÈVE,1465021171662045188,0,0,1,0,,
11798,2021-11-28T18:12:52.000Z,@Philgrizzly12 @kevinbossuet Et toi en Allemagne nazi le droitard,1465020887216893952,0,0,1,0,,
11799,2021-11-28T18:12:36.000Z,@ALeaument Fasciste ou nazi ses positions racistes et sa vision du grand remplacement et de la civilisation française menacée de submersion  incitent à s'interroger.,1465020817994092559,0,0,0,0,,
11800,2021-11-28T18:12:34.000Z,@RekklesLoL Ptdr oh la gueule de nazi,1465020809311887361,0,0,0,0,,
11801,2021-11-28T18:12:09.000Z,MAI 1915 J'AI FAIS UN Coup d'État dans La 16 dimension SPATIALE CONTRE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI J'AI ABATTU AVEC MES BOMBES ATOMIQUE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI MON OPÉRATION tigre bande annonce   - - Many Men,1465020704236220420,0,0,0,0,,
11802,2021-11-28T18:10:18.000Z,"EN DESSOUS DE 970000 GALAXIES DE cette UNIVERS  IL à  La 16 dimension SPATIALE , La 16 dimension SPATIALE est constituer de 900000 milliards de milliards d’univers Yougoslavie en l'ans 1873 La 16 dimension SPATIALE à étais coloniser par la pègres nazi des univers alliée des nazi",1465020239712768014,0,0,0,0,,
11803,2021-11-28T18:10:11.000Z,"@theo_dosie pour ceux qui doutent encore que nous soyons en dictature, sous un régime nazi, voici à présent l'appel officiel à la délation !!!!",1465020208637227014,0,0,0,0,,
11804,2021-11-28T18:10:07.000Z,@_impulsivegirl rah si j’étais crevé d’avoir trop dormi 😔,1465020193600643076,0,1,0,0,,
11805,2021-11-28T18:10:04.000Z,On s’en sort ou on crève à deux,1465020180950568962,0,1,1,0,,
11806,2021-11-28T18:09:42.000Z,"@transwombyn On crève tjs de chaud en Thaïlande, mais il y a la mousson, et par ailleurs après l'opé, tu seras en intérieur sous une grosse clim",1465020088579497985,0,1,2,0,,
11807,2021-11-28T18:08:56.000Z,"@DIVIZIO1 pour ceux qui doutent encore que nous soyons en dictature, sous un régime nazi, voici à présent l'appel officiel à la délation !!!!",1465019896102887430,0,0,0,0,,
11808,2021-11-28T18:08:43.000Z,WERNER QUITTE MON CLUB TOUT DE SUITE SUR LE CHAMP SALE NAZI DE MERDE,1465019841564266501,1,0,0,0,,
11809,2021-11-28T18:08:41.000Z,"@AldoSterone111 Oui, et Hitler a été porté au pouvoir démocratiquement",1465019834400485399,0,0,0,0,,
11810,2021-11-28T18:08:39.000Z,@DIVIZIO1 C est qui ce nazi ???????,1465019825777004545,0,0,0,0,,
11811,2021-11-28T18:08:35.000Z,Un nazi de plus 🔥🔥💉💉🖕🖕 https://t.co/4vF4p6rXGg,1465019807246467083,0,0,1,0,,
11812,2021-11-28T18:08:17.000Z,@theo_dosie Un nazi de plus 🖕🖕🖕🖕🔥🔥🔥à juger avec tout c’est copain criminel par un tribunal populaire dans la@rue,1465019731799326728,0,0,0,0,,
11813,2021-11-28T18:07:27.000Z,"@f_philippot Quand on crève du sida, on ne s'encombre pas avec des inquiétudes d'occidentaux.",1465019523862511620,0,0,1,0,,
11814,2021-11-28T18:07:22.000Z,@blackxshaybis les béliers ont quand même hitler,1465019501561401355,0,1,1,0,,
11815,2021-11-28T18:07:18.000Z,"Sion qui crève mais qui revient à la vie grâce à son passif, zilean, un GA et la nouvelle âme des dragons https://t.co/W4so14xtjj https://t.co/bPomPHoTPG",1465019483379191819,10,2,79,1,,
11816,2021-11-28T18:07:17.000Z,@Carene1984 Le PARTI NAZI est de retour en EUROPE ?,1465019478211710979,0,0,2,0,,
11817,2021-11-28T18:06:45.000Z,MAI 1690 J'AI FAIS UN Coup d'État dans La 15 dimension SPATIALE CONTRE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI J'AI ABATTU AVEC MES BOMBES ATOMIQUE LA PÈGRE NAZI DES UNIVERS ALLIÉE DES NAZI MON OPÉRATION tigre bande annonce   - Give It To Me,1465019344644190208,0,0,0,0,,
11818,2021-11-28T18:06:06.000Z,Nik sa grand mère werner mettez moi le bon vieux il rend fou le nazi,1465019181305315335,0,0,0,0,,
11819,2021-11-28T18:05:56.000Z,"@StephaneGeyres @Amyde19 Question typique des conséquencialistes : Le meurtre d’Hitler, de Lénine, Trotsky, Staline, Mussolini…c’est à dire des tyrans, avant qu’ils prennent le pouvoir auraient-ils été une bonne chose ? De même pour l’assassinat des Nazis pendant la résistance …?",1465019140419244037,0,0,0,0,,
11820,2021-11-28T18:05:46.000Z,Hitler était plus catholique que Simone Weil https://t.co/tjYzHB7zUk,1465019096521715718,1,1,11,0,,
11821,2021-11-28T18:05:29.000Z,"@JackieAngeldust Comme disait le bras droit d'Hitler, si tu fais peur aux gens tu peux leur faire faire ce que tu veux.",1465019027454140421,1,0,11,0,,
11822,2021-11-28T18:05:22.000Z,"Ce qui est dingue c'est de voir un prof d'histoire homosexuel défendre un multi-récidiviste homophobe.

Qui a dit que l'homosexualité était un choix, les enfants trans des expériences nazi et comparé le mariage gay à un ""mariage entre un père et sa fille"" ?

#TousContreZemmour https://t.co/LnMbxo1xWO https://t.co/dhXjcfBpa1",1465018996194000901,1,1,8,0,,
