avis1;text;id
0;@HuZaCo @Mato59435276 @napoleonlokced @Yayagames59000 @Sardoche_Lol en quoi c'est nazi ?;1466343589680762882
0;@AppelezMoiGigi je crève;1466343557535571978
1;"@ZemmourEric :  ça fait un peu Hitler, non ?
#ZemmourCandidat
#TousContreZemmour https://t.co/MflA8SEErM";1466343476124135430
1;Bamboula aux Impôts et domaines : Avec un déficit de 200 milliards, le DG se tape un appart à 600 millions F CFA, équipé à 432 millions F CFA et… https://t.co/h2HU7xDFhb;1466343416174977026
0;@Doc_baste J’ai gardé Ashley et laisser crevé Kaidan;1466343347795243008
1;Tu te fait soulever par un bon negro et tu crie pcq ton bébé est noire aarh femme 😂🤦🏾‍♂️ https://t.co/TnOOE5A4o8;1466343299791441921
0;"@DFlamary @centrepyreneen @AlainDuhamel La retraite devais être synonyme de Sagesse sur ce cas on en est très loin !
Permettre a une personne condamnée pour propos racistes a deux reprises c'est intolérable pour le pays des droits de l'homme de bridé un mandat présidentiel !";1466343263623954439
0;@_Briareos_ @Melusine_2 Il arrive et choque les bourgeois en disant très directement et sans détours qu'il faut aller leur prendre leur pognon parce qu'en bas ça crève. Il faut que quelqu'un fasse se travail, sinon ceux qui ont une posture de gouvernement de rupture passent pour des hystériques;1466343172406235136
0;@peti_potame @Haouarif @___saritha De mon point de vue pour tout renverser faut etre tout en haut, genre pour lallemagne nazi hitler etait tout en haut avant de tout renversé, les russes de 17 pareil ca tue le tsar avant de tout renverser etc  cest pour ca quil fait absolument pasvoté pour ce taré fasciste;1466342918021685252
0;Comme pour Détective Conan: The Scarlet Bullet, le prochain film de la franchise, Détective Conan: The Bride of Halloween sortira dans les salles françaises grâce à @infosEurozoom ! https://t.co/Joy29Uaeyp;1466342848987545604
1;"@VerteChinoise @Navarraise @ArnaultRaphael Zemmour
Un hitler
Un hitler juif?
Un juiftler ?
Ce qui est fantastique avec les gogo, c'est qu'avec eux des sketch de Dieudonner ou de south Park deviennent réalité.";1466342821535883265
1;@oudoulali @Outofnone1 @MajidOukacha Et vous vous direz de votre nègre de maison que ce n' est pas un nègre de maison mais un bon de citoyen... Que c' est surprenant wow...C' est de l' Histoire toujours en cours. TT ce qui n' est pas un nègre de maison est une victime pour vous,vs voyez, TT est logique en fait..bsx;1466342622109356033
0;"Il crève la vue que #Delfraissy veut son confinement pour pourrir la campagne 2022 et faire réélire #Macron seule garantie pour lui de revenir régulièrement avec sa faux

Pour rappel, #Omicron très contagieux mais PAS TRÈS DANGEREUX

Il se dépêche avant que ça se sache trop https://t.co/uDftXW0MIJ";1466342518921084929
0;@Martinelli7198 J’ai jamais dit le contraire. Hitler a été « élu »démocratiquement. Je mets entre guillemets parce qu’en Allemagne c’est plus compliqué;1466342424293302273
0;Ichogoat vas niquer les Nazi !!! https://t.co/9V6mWrHHpq;1466342384023781381
0;j’adore ma vie et ce mood de quand je suis fatiguée qui se résume à marcher en équilibre sur un un pic avec d’un côté “giga fou rire” et de l’autre “au pire crève”;1466342017865289739
1;@VanKeenes @DIVIZIO1 Ils ont acheté des doses, ils veulent les écouler. Et Pfizer est lié à Macron. C'est de la corruption donc. Ce n'est parce que des gens ont été élus à la tête de l’État qu'ils sont honnêtes et bienveillants (Cf. avec le recul historique : Hitler, Pol Pot, etc.);1466341923363467265
0;@EtJilles @Populophobie @CerveauxNon Mitterrand était ami avec Petain et Laval ! Vous le saviez avant la guerre ! C est HITLER qui a chamboulé et les a trahis  ! Faut tt mélanger pour vous rassurer et manipuler les français Apprenez h histoire tt n est ni blanc ni noir;1466341701186985986
0;Ça fais 2 jours que je fais que dormir et je suis toujours crevé, eh l’opération des dents de sagesses c’est vraiment la pire;1466341609730195457
1;@Gurido_ Khan coupe du monde 2002 c'est clairement un nazi;1466341584140648449
1;@ConflitsFrance Nazi de zemmour de merde se type pu la haine et un danger;1466341547532865538
0;Au moins anarkismus est drôle tellement ses takes sont pétées, la nouvelle est juste chiante à traiter tout le monde de nazi;1466341516020965378
1;Et lui c vrm hitler https://t.co/dADh1wbGqz;1466341407216574467
0;@TPMP Bonsoir Cyril.  S agissant de l affiche de tetu y a des images et des symboles qu il faudrait laisser la ou ils sont. Têtu n avait qu à présenter bilal en nazi avec le salut d Hitler et On verait bien comment tes chroniqueurs allaient défendre cela.;1466341395514413057
0;@TheCaptainMous @takovelo @akijapan06 @PatheFilms Tu n'as que Pétain, Goebbels, nazi et facho à la bouche... Je te plains. Âgées à 45 ans ? 😂 Au moins  on parle de choses que l'on connait. Pas comme les jeunes ignares qui pensent tout connaitre alors qu'ils n'ont pas encore vécu.;1466341060075044871
1;@nuke_hero @TristanKamin @JMJancovici Je pense qu’on devrait t’interdire toute expression pour limiter le risque d’avoir un nouvel Adolf Hitler.;1466340975014559745
0;Tous les vaccinés que je connais ont la crève 🤔;1466340964965007360
1;quelle différence avec hitler! qui chassait les juifs avant de la massacrer, lui le juif arabe???? https://t.co/wn9gWMiufu;1466340798086135812
0;"@jbassay19 Ce type c’est une machine à détruire 
L’Hitler du foot 
Mutu y’a Rando";1466340591357280263
0;"@D78160838 @Kasiuta @christine_kelly @Le_Figaro C'est bien vous vous êtes retenu de dire nazi 😂
Je suis pas pro Zemmour, mais c'est d'un ridicule ces accusations, le discours de Zemmour n'est pas si compliqué à assimiler et reste à mon avis dans la loi et la bien pensance de la société, même si parfois borderline.";1466340454312595457
0;@lekikoololant @Ryk75013 Justement il est bridé psk on ne le fait pas jouer piston à cause de l’assassin pochettino;1466340411870490625
1;Y’a des mecs ils méritent rien dans le vie au nom OUSMANE DEMBELE Dans 10 ans il y aura un documentaire sur toi le talent gâche ( entre blessure et magaouile, le petit negre de rennes a vite déchanté) p’tit con;1466340338910609408
0;@pplmi0 @2022_ZZZZ @tonio3375 @jean_alain99 @ZemmourEric Tu sais aussi que les nazis sont des socialistes? Parti socialiste nationaliste. Hitler et Staline n’était pas si différent. Ils ont même bien collaborés pour anéantir les pays de l’est comme la Pologne. Les communistes ont bien plus en commun que les nazis que tu ne le penses.;1466340125512802304
0;@JjacquesVerge Nègre, ça n'a rien de raciste. Ce type est un con.;1466339903386660869
0;Franchement après la journée d’hier jsuis tellement crevé que j’ai vraiment pas envie d’aller bosser aujourd’hui;1466339827129929734
0;"@MayanAssmat @caroline_tallec 2/2 
Donc au final pour pas être collée/autre pour rien (j'étais majeure donc c'est vraiment pas une histoire de parents sur ce coup là) bah je venais même quand j'avais la crève, même avec la grippe et j'me suis quand même fais engueuler car ''vigipirate tu mets pas de masque""";1466339515769966594
0;@ezhfara Oh ava merah?;1466339220151103497
0;@Kukicat7 Nazi psychos;1466339084142448642
0;@caroIline0031 🤬🤬🤬 Cette ordure avait crié au FAKE pour la mort du jeune Maxime, j'attends qu'une chose, qu'il crève d'un AVC ou d'une crise cardiaque, on ira déposer des cacahuètes sur sa tombe.;1466339054530797571
1;"@NafirNassim @Hannibal_Lyon @LyliJess @RoxaMaracineanu Donc tu défends ton club en remettant la faute sur l'OM ? MDRR
jamais dit que Lyon c'était mieux les bad gones certains sont totalement cons raciste et nazi 
Et je suis Supporter rennais si tu pensais que j'étais lyonnais
Mais juste dès que c'est l'OM la ministre se cache";1466338977263325189
0;"@PACCALOUNET @christineboutin @Someone54776 @SergeLama N'importe quoi ! Twitt ridicule, comparer Napoléon à Hitler ou Staline 😂😂😂😂 Ecoutez le double album de @SergeLama ""Napoléon, et le double DVD en 4 épisode ""Napoléon"" ! J'ai les 4 volumes sur ""Bonaparte/Napoléon"" écrit par #Castello près de 1600 pages !";1466338807792422914
0;Eh mais vraiment, je n'arrive plus à rien faire tellement je suis crevé, du matin au soir jveux dormir https://t.co/QrwJUWUqqf;1466338454372065289
1;@lemondefr  encore un peu de debunk de votre source principale le nazi zenz ？ https://t.co/TQ1OiyWtRg;1466338253859086337
0;@diano212 Mdrrrrrr ah frérot la se sera chacun pour sa peau, marche ou crève;1466338232845623299
0;"@Frederer29 @CapdetEve @Geronimuslll La révolte des Nations c’est maintenant ou jamais ! Quand on est aussi nombreux Il faut rentrer à l Élysée ""le chercher""comme il a dit. Le monde est ce qu’on en fait et pour l’instant c est eux qui font le monde nous on subit on râle et on crève, alors qu on a le levier pour.";1466338190604783619
0;"@Brigadeloire449 @BFMTV je lui ai dit qu'on se retrouvera
J'ai l'œil crevé, une jambe de bois
C'est plus long quand j'fais les 100 pas
J'ai échoué sur la plage aux regrets
J'ai pris des vagues impraticables
C'est bientôt l'heure où tout se tait
Même sérieusement amoché
On retenterait bien le Diable";1466337875633524737
0;"@bernathoustra La mienne est tjrs vivante. 
Un peu plus jeune : 92. 
Et elle a vécu la guerre en Normandie. 
Le débarquement et c moments d’incertitude avec les montées, les descentes et les remontées d troupes de la mort de Hitler. 
Et oui elle prend pas mal de gens pour d cons qui la dégoûte.";1466337849712820228
0;@Linguisticae Rien de mieux que les hommages nationaux pour déposséder les êtres de ce qu’ils furent. Josephine Baker n’est plus qu’une boîte vide dans un mausolée, du symbol au service d’une clique qui ne gère plus que des statues en construisant du roman national tandis que le monde crève.;1466337559928352775
0;"@L84Hamacs @veroniquegenest C est pas taper sur les musulmans mais les islamistes vous avez oublié
Mohamed merah
Charlie hebdo
Hyper cacher
Nice
Le bataclan
Samuel. Paty et toute les autres victimes
Voilà notre lutte contre des
Lâches assasins qui tue des innocents";1466337532023554049
0;@xArthletik @PasquetChriste3 @Erick_KITOKO Ouais, mais eux c'est pas pareil.... C'est ce que disait Hitler à propos du fait qu'il avait des origines juives...;1466337503116419072
1;Toujours favorable au meurtres de masse de nazi perso https://t.co/ZTuJEEmiWk;1466336938911277058
1;@TrumpFrance Comment peut on donner un pouvoir à une folle nazi;1466336933135663106
1;@HeadOfThxTable Ptdrrrrrrrrrr t’es vrmt une sale race;1466336898641809411
0;Nazi un jour Nazi toujours  quelle honte #Allemagne #Autriche https://t.co/5A6WekdWle;1466336792194555904
0;"2 décembre- Journée internationale de la Samba

#héméroméride par Pierre Lamy ( Sonnet sélénite autant qu'élizabéthain inspiré par le film Orféo Négro  ) https://t.co/CKPS0QG4h8";1466336593434787847
1;@kurtis_bean D’accord saint negro pas content;1466336426577039360
1;tout sourire tout miel comme l'était hitler quand il caressait les têtes des enfants https://t.co/SEUYMXXkrv;1466336321337761800
0;"@ReOpen911_info @MLehort Il pourrait être Hitler en personne que ça n'entacherait en rien à ses arguments.
Encore un sophisme pour ne pas répondre aux arguments. https://t.co/x8TcHdlWNo";1466335899441053696
0;@takovelo @TheCaptainMous @akijapan06 @PatheFilms J'adore les vôtres : facho, nazi, raciste... Niveau CM2 et encore.;1466335781962801156
0;Mais yanice crève;1466335717274099721
0;"@LavanderLust Plus jamais je râle quand j'ai la crève mdr c'est tellement un autre level la

Merci bg ❤️";1466335485685555200
0;mdr crève https://t.co/XPeS8rTd6d;1466335466563723269
0;@TheCaptainMous @takovelo @akijapan06 @PatheFilms Ha oui j'oubliais nazi etc 😂;1466335446166867969
0;@Azzedine69_ @LucaRio974 @VatainN @_BeFoot Si tu fais pas la différence entre un salut nazi et une blague sur les traditions culinaires d’un pays alors je peux rien faire pour toi..;1466335419881213952
0;"Le tribunal a considéré qu'un  Maurice Papon pouvait  ignorer l'article du Figaro qui relatait la nuit de Cristal du 9 au 10 novembre 1938: 
Explosion de violences antisémites en Allemagne et en Autriche, initiée par les dirigeants du parti nazi. https://t.co/k2x53hZVJ6";1466335129048080390
1;@billislimreaper @99suave Ce negro n’est donc la que pour le clout ?;1466334914073309189
0;@Daftduke34 @VirginieMartin_ En quoi il est illogique d'avoir peur de quelqu'un qui veut ma mort car ne souhaite pas me voir exister ? Je trouve ça terrifiant autant que j'aurai été terrifié d'un Hitler qui avait les mêmes idées et qui a été jusqu'à nous exterminer dans des chambres à gaz, nous les autistes,;1466334827104374784
0;Ce qui m'effare le plus dans cette histoire, c'est pas tant l'appel à l'aide financière que le fait de préférer annuler quelque chose qui tient lui tant à cœur plutôt que de risquer d'avoir un bâtard qui t'opère... Comment ils peuvent continuer à exercer ? Le crève-cœur pour elle https://t.co/H9n2QLRpVJ;1466334552343908352
1;"Eh mais vous savez le pire dans la video c’est ce que le gars a fait:

« Non avorte pas ca ira mieux entre nous on va l avoir ce bebe » pendant 9 mois il a supporte les caprices de la truie pour le bebe d un autre negro HAHAHAHAHAHAH https://t.co/14kjiCPRm8";1466334519670231044
0;@JeanMehdi54 @ConconLouison @MohamedTemplier @Austerlitz1 @Slimaneamine7 @ZemmourEric Hitler dénonce les goulags de Staline;1466334464020201472
1;Jean-Louis graine de nazi. https://t.co/opRBOXoJp1 https://t.co/qI5DaqCjDd;1466334085341667330
1;@Mr__pessi @Vams_PSG macron en nazi;1466334060280692736
0;@R10Goat 😂😂😭😭😂 nous les negro on est toujours convoité tu sais 😂😂😂😭😭;1466333995155734529
0;@jiseoview Donne nom ou je creve;1466333877639725057
0;@David__1212 @theyargiablaam T pas un reubeu tu peux pas comprendre mon raisonnement ..;1466333568179871744
0;@mnrvplus Jme demande si la meuf d'hitler la quitter pour lui;1466333511799947271
0;@houss_za C’est quoi un youpin ?;1466333310985060360
0;"🇫🇷 Traduction sous-titrage en français : Parodie - monsieur le président ça pue! 

Tous Vaccinés, Tous Confinés 

#NathanDevers #Praud #Delfraissy #FranceInfo #AppolineMatin #BfmTv 
#Hitler #Nazi #Macron #résistance https://t.co/KrwRqmsHGy";1466333199555084288
1;plus jamais ça qd ça parle d’hitler mais ça idolâtre zemmour;1466332956448989184
0;"@ematikva 🤔 alors, pour mon pneu crevé ? Pour mon portail fracturé et cassé ? Pour mon camion volé ? Ou pour mon carport à moitié arraché ?...
🤷🤦
Quelle journée... 🙄";1466332829986562054
0;@sonotonito Tu l’as dit, il faut la niaque et des couilles en or aussi🌚;1466332727414722560
0;@BraudFlo Fait sous le nom Adolphe Hitler....;1466332551275024388
0;@ldeboissieu @yarastrelnikov Hitler non plus n'était pas fasciste. Pétain et Mussolini non plus. Et d'ailleurs le fascisme n'a jamais existé. Source : la fachosphère de Twitter https://t.co/lytteuXhxU;1466332267320590342
1;Comment deux économistes intelligents @OlivierBabeau @nbouzou peuvent-ils être pétris de certitudes au point de proposer des mesures de type nazi et ignorer les innombrables objections scientifiques qui devraient au moins les faire douter ? https://t.co/KxRIWXJb9f;1466332140078047235
0;@yoyographie @ElTatou54 Non mais il a raison laissons les très riches s'engraisser oklm pendant que plus de la moitié de la population mondiale crève la fin 😊 après tout, on ne peut rien y faire ! Oh wait... 👀;1466331572483682305
0;"Après l'autodafé d'Hitler et ses livres brûlés, voilà ce dont notre démocratie accouche : l'interdiction de parler à défaut de pouvoir interdire de penser, mais reste l'interdiction de voter.
 https://t.co/uvxWKTi9Ok via @bvoltaire";1466331449947217928
0;"@bknsteak @DavidJo66949427 @reptar321 @libe ""mohamed merah, c'est moi"", ""il faut faire exploser l'identité française"", (attendez je vais vous trouver un florilège, faut que je cherche)";1466331427927121927
0;J’ai plus l’âge de réclamer négro j’ai l’âge d’obtenir;1466331318472650754
0;Je suis si crevée. J’en peux plus là j’ai la crève Jveux dormir;1466331309123457030
1;@UbOliver @ZemmourEric C’est fou comme vous êtes capricieux vous les nazis Zemzem et toute sa clique sans oublier Geoffroy Lejeune. Le temps  où on appelait les gens : esclave,indigènes, negros ou le juif c’est terminé. Et oui Napoléon et Hitler sont bel et bien mort!🤮🤮🤮💩;1466331145491169282
0;@LucienSuel voilà, ça m'a crevé les yeux (fguré);1466331143570087938
0;@tradefutur AUTRICHE ...pays d'Hitler ...ils serait heureux de voir ça....;1466331025433313282
0;@Bbeuh_ @Fatimabahhh Crève;1466330759912960002
1;@dz_matrix2 @Yasmine75858915 @Lamalla941 @Beherit77825988 @zeuswrId C pas une reubeu c une fake avec je ne sais qui derriere ce compte;1466330647212048387
0;"@christi63225383 @MarianneleMag @JLMelenchon Avez-vous une source pour cette affirmation concernant Merah ? 
Aussi, le CCIF et le PIR sont deux entités disjointes.";1466330398531760136
0;mais si y’a pas de prblm de bus sur la ligne 133 il crève ? ça fais 1h jsuis à dugny alors que d’habitude en 5min on est sortie;1466330234756780035
1;@Jt3pine C’est un youpin derrière le clavier c sur;1466330076933414914
1;@DidierMaisto Nazi. On veut une démocratie!!!!!!!!!!!!;1466329992510509059
1;@CNEWS Depuis qu il a ce discours de nazi il est invité partout cette tête de fion 🤔;1466329952501080072
0;@EmmanuelMacron Punaise un hommage !! Il a coûté combien lui a l’a safran ce en fait ?! En plus de tout ce qu’il a croqué ?! Et après on va lui mettre un Kim de rue un bd, une place ?! Et robert qui crève dans la rue, on lui rend hommage à lui ?;1466329579430322179
1;"Contactez Jonathan Noel
L'immigration et le Power BEUR-BLACK-MIGRANT sont ses kiffes

Rejoignez mon site : 
https://t.co/Yt8GHKXMH8

#arabgay 
#blackgaymen
#Paris 
#France 
#InterracialGay https://t.co/64wo2AXXIg";1466329574141222913
1;@B_END_A C’est limite il balance pas un salut nazi entre 2 buts;1466329465693388800
0;"D'accord donc j'ai mal au ventre depuis 3 mois
La cardiologue me dit que j'ai rien
Les échographies disent que j'ai rien

D'accord donc je crève au calme du coup?";1466329255277735937
0;@LePoint @gernelle Ben nous ..on comprend ...en bas... c'est à vous autres d'ouvrir les yeux. Vous voulez des allumettes ? Ce qu'il dit n'est ni de droite, ni de gauche c'est un constat désastreux et ca parle à une majorité d'entre nous.Pas besoin de lui mettre un costard de futur nazi dictateur;1466329142056652804
0;@langlaisbazaar Mais mets un manteau tu vas attraper la crève c’est pas possible;1466328761390051335
0;donc moi hier j'ai rendu le porte monnaie d'un mec qui l'avait fait tombé, on m'a dit que j'allais avoir un bon karma c'est pas on crève mes 4 pneus et un phare ??;1466328447995764736
0;"@Skaime11 Ça explique tout; c’est un piston qui depuis 4 ans joue un peu plus haut et là il est bridé et joue arrière latéral parce que le système ne lui permet pas d’exprimer ses qualités idem pour Mendes aussi";1466328160048459776
0;@linnaaa07 HAHAHAHAH PLUS JAMAIS JVAIS MANGER EN TERASSE EN HIVER J’AI LA CRÈVE MEUF;1466327867923574785
0;@Steve_Tiger1 C'est bien pour cela que la crise ne peut avoir de fin. Il faut savoir écouter le WEF : il n'y aura pas de retour au monde d'avant ! Leur nouvelle normalité, c'est masques + 💉+ pass + CO2 bridé + surveillance globalisée + expérimentations techno partout où c'est possible ...;1466327619411103750
0;jsp comment tu peux croire que Trotsky etait un nazi mais croire que Staline ne l'était pas vu que la coopération economique du second etait bien plus importante + a laissé les nazis tester leurs équipements sur le territoire russe entre autres mdr https://t.co/uB56ZUmUOE;1466327396404154369
1;@malopedia Ce type est un Nazi et déteste tout ce qui n'est pas blanc;1466327321498030081
1;"""Les films Marvel sont vraiment merdiques.

- Nooon c'est la meilleure licence du monde comment tu oses [...] nazi aaaaah"" https://t.co/pHcrnfrVOQ https://t.co/QUgQ2NuL14";1466327269433958403
1;#Zemmour et Hitler, même combat. Les nazis du 21eme siècle seront combattu avec la même ténacité !;1466327196784635910
0;"@stflorrr @ValeriePecrasse On a pas à tolérer ton nazi la tolérance c'est pour les gens tolérant alors ton pseudohistorien fachiste tu peux le remettre au placard, a défaut qu'il soit condamné (on verra ça en janvier) qu'il la ferme serait le minimum 
https://t.co/8rQbG0AXXy";1466327136550236165
0;Putaiin je suis le negro;1466327103666798593
0;mon pneu a crevé sur l'autoroute ptdrrrrr c'est quoi cette journée de merde, jsuis condamné à attendre dans une salle d'attente pourrie pendant jsp combien de temps avant qu'ils ne me le changent https://t.co/xD5zXuMI3l;1466327071462989824
0;@Bernard__Roger @sarahbaude1 @FLyMachabert Attraper une bonne creve  rebaptisée covid et on en parle plus... exemple C. D'ornelas sur Cnews... non vaccinee, covidee la semaine dernière,  de retour à l'antenne hier  en pleine forme . Arrêtez l'hystérie !;1466327009362169860
0;Le droit admin cette matière de l’enfer crève crève crève;1466326946841870338
0;@Straika2 @MNanoMaly @Oscar_Totoro @estac_officiel @OM_Officiel Mais…. C’est comme si tu m’disait dire « bamboula » pour un noir c’est pareil que d’appeller un parisien « une chevre » t’es grave là quand meme;1466326731455877120
0;@Le_Figaro À quelques générations de la fin d'#Hitler, le #nazisme regerme dans le ciboulot du FALOT #olafScholz, dans un prétexte sanitaire #covid19 qui PUE autant que la propagande de #goebbels. Le MOU entend user de DIKTATS pour faire oublier un déficit personnel de talents et d'aura👎😂 https://t.co/uD718IlB8D;1466326623934898177
0;@c_lannes Tu peux faire Staline ou Hitler ? Ou louis XIV ?;1466326599750623233
0;gros coups d’états même hitler a pas fait mieux #bilal #mossiorayane;1466326469387427846
1;"@JeunesZemmour_ @ZemmourEric Brice, 19 ans, né en 2002, veut retrouver la France d'antan. Celle de 1998, black, blanc, beur!
Bravo Brice. https://t.co/FfDg4AC0UB";1466326438177648644
1;@MyriamOudghiri C'est la France de 1998, black blanc beur dont il parle.;1466326169448505348
0;"- papier au féminin : 
https://t.co/mavFOeWbxT
- papier inrocks : https://t.co/IFETwoQVeM";1466325990481743873
1;#Hitler au féminin commence à se faire connaître et à proposer son idéologie nazie https://t.co/NIakkR8oK4;1466325956625317888
0;"@NirvalenF C'est donc un effet de la ""crève"" 🤔";1466325936069124102
0;@derkas93 @matfaure C' est pas aux offensifs a couvrir les montées des lateraux mais aux 3 du milieu de terrain...pour moi il joue trop bridé,a l'image d'hakimi qui ne déborde plus.Alors qu on voit tout de suite qu'ils ont les qualités des latéraux modernes;1466325432706514948
0;"je ne le dirais jamais assez, il y a Leadership et leadership. 

Il y a des gens qui ne sont pas faits pour diriger parce qu'ils font n'importe quoi avec le peu de pouvoir qu'on leur donne. 

ça s'apprend peut-être mais après il faut avoir la niaque de faire les choses";1466325196592324613
1;@malopedia Il a passé ce degré, c est le fils d Hitler. Un nazi, un nazi qui aurait été dans les SS, genre un gros nazi bien au dessus du lot https://t.co/QfROnnm7zq;1466325069538418690
0;"ah oui et le lendemain matin j’ai du lui demander ce qu’il s’était passé exactement parce que je ne me souvenais de rien à part qu’il est rentré dans ma chambre. 

et suite à mon msg de hier il m’a unfollow sale race de merde";1466324937866629121
0;@Penelope_Ouest J’en avais parlé samedi, ça m’a duré moins de 24h, mais ko et un peu de fièvre. Et j’ai enchaîné sur la crève, donc je sais pas vraiment 😅;1466324878454317056
0;@NgndGj @Hamid3Hanna @JLMelenchon Chacun s'approprie la France qu'il connait, la France du bourgeois quarantenaire du 16ème n'est pas celle du villageois retraité savoyard, ni celle de l'ado beur du 93. Prétendre qu'il y a une identité plus légitime que les autres c'est inutilement attiser les divisions.;1466324665752866819
1;@ChanPerco @nicolasrieul @AnnieLichtner @mydigitalweek @LaBrigadeDuWeb @IABFrance @MMAFrance_Asso @camillejourdain @MedinaKone Il faut rien du tout ! On s'en fou du RGPD, on veut pas d'europe NAZI tech fasciste communiste bio tech arnaque !;1466324649449603074
0;Yop ! @TopAchat @LDLC_Help j'ai changer mes deux barrettes deux ram. J'ai mis 2x16Go ddr4 en 3600. Ma carte mère est une ga-z170xp-sli de gigabyte. Elle prend max 3466 mais ma ram reste bridé en 2666 et je trouve pas le moyen dans le bios pour changer ça. Une idée ?;1466324582718128133
0;@Alphanumrique2 ah, il faut qu'elle reprenne ses cours d'histoire. c'est avec le socialisme qu'hitler est arrivé.;1466324437213622277
0;"@ChanPerco @nicolasrieul @AnnieLichtner @mydigitalweek @LaBrigadeDuWeb @IABFrance @MMAFrance_Asso @camillejourdain @MedinaKone Le RGPD ne me permet pas d'eviter l'arnaque covid à la sauce pass nazitaire !

Nique le RGPD arnaque Europe Nazi";1466324366250201090
0;"@CNEWS Le mec compare des vaccins qui ont plusieurs 10aines d'années d'utilisation et de test derrière eux avant que cela devient obligatoire

A un ""Vaccin"" qui n'a pas 2ans, qui ne fait qu'une fraction de ce qui avait été annoncé et a lui seul a crevé le plafond des effets secondaires https://t.co/tf9bGwaflF";1466324303306268672
0;Peut-être qu'il y aurait + de civie et que ça donnerait envie aux habitants de réagir tellemenr ça crève la dalle dans ce pays qui cours à sa perte;1466324245160632321
0;"@grainatome @el_morce @BorgirDimmu2 @mimijedi @JLMelenchon Ce type est une caricature de ce que je disais il y a 2 jours : l'extrême-droite n'a plus comme seul argument que ""on n'est pas raciste, on n'est pas nazi, on n'est pas d'extrême-droite"".

Pendant qu'on parle salaire minimum, retraites, sécurité sociale, services publics.";1466323838493499393
1;@Annette_LEXA Hitler leur avait payé un beau manteau de cuirs aux Français qui avaient rejoint la gestapo... Le nôtre est radin !;1466323765277732864
1;@p_duval Par contre les mains qu’il sert et les je te tapote sur l’épaule,je te fait la biz à tout va ou encore les fiestas bamboula qu’il font à l’Élysée sans distanciation,geste barrière et port du masque …! Non la y a pas de risque, il est vax donc il est protégé !!!😂🤮;1466323501409841157
0;"@arka_le @PierreJov5 @thevone7 @sugarbzbyz S'ils sont un poids faut trouver une solution viable pas ""bah écoute, t'es un poids, crève.""
C'est dit rapidement évidemment mais... C'est pas si loin que ça";1466323364683948034
0;@Weatherboy_fr @DamienRieu Comédien, c'est le nom de code pour dire Ksos. Va chercher du boulot. Les communistes français ont commencé à résister quand le dictateur Hitler a attaqué l'URSS. Staline, ton idole, n'a eu besoin de personne pour assassiner ses compatriotes. Va au Venezuela.;1466323302956343298
0;"@PENELOPPE192 C'est Godwin. Et oui je suis un ""grammar nazi"".
Sur ce, bon point G quand même ! 😉
https://t.co/f0dxXf57j7";1466322758284029953
0;"@DrdSVero @20Minutes Je corrige "" il n'est pas NAZI. C'est un historien qui aurait beaucoup à dire sur les dictateurs de gauche créateurs de goulag, des manque de liberté....et autre atrocité  bien après la seconde guerre mondiale";1466322710645153794
1;"Macron excelle surtout à lire avec emphase un texte écrit par son
""nègre"" ! https://t.co/LsN9QryLTg";1466322580558823426
0;Y’a rien qui fonctionne et je crève d’envie de dormir. Mon ancien bureau me manque trop dans les moments comme ça;1466322535990145024
0;@C_Pantalon pourtant on en crève à 100% du SIDA non c'est juste une question de temps ?;1466322231919792130
0;@CharlesConsigny Détruire c’est un pré-requis de la gauche, avec le terrorisme islamique qui sont contre les patriotes de leur pays,le communisme soviétique, le Goulag, le nazi (NAtional ZIocialismus), Mitterrand PS reporter pour le gouvernement de Vichy etc… la liste est longue;1466321284070002691
0;@LeBobophobe Qu'il crève !;1466321197088575489
0;@DrdSVero @20Minutes C'est quoi ce raccourci ?on  peut constater que l'information bashing à bien percuté les cerveaux. Il n'est NAZI ca vous va comme info réel ? et pour info les soviétiques ont fait aussi pire envers eux, bien pire... la gauche gentille.;1466321196056776705
1;@SocissonFurtif Tu veux nous faire un nouveau Hitler ?;1466321177576714242
0;@Pr_Logos Il était temps... ras le cul d'être le seul rabat-joie à faire le nazi contre les masques sous le nez et à frigorifier tout le monde en ouvrant en grand les fenêtres de ma classe...;1466320900589080576
1;@Franny91112257 @UbOliver @ZemmourEric En temps que chroniqueur???? Même là, ça n'est qu'un hitler, Staling..... des déchets de l'humanité. Que doit on faire des déchets ????;1466320783484018693
1;@stanislasrig @UbOliver Rigault néo nazi? C’est pas moi qui le dis https://t.co/oINYtgXLFd;1466320773207965696
0;"@LibErte2retour Je suis partie. Je comprends. Ici pas de masques, pas de co vide, pas de pass nazi... Juste la télé qui déblatère les mêmes conneries qu'ailleurs, mais il suffit de l'éteindre et de vivre. 
(Illumination de l'arbre de Noël ce weekend, des milliers de personnes, zéro restriction) https://t.co/rkpjp69Sch";1466320749279338501
0;"L'Histoire d'Adolphe  Hitler me fait penser à l'histoire d'un maître nageur que la police avait nommé le violeur au clair de lune à l'île de la Réunion. La police avait mis plusieurs années pour l'arrêter. 
Sa grand mére était une femme de ménage chez les colons de la Réunion...";1466320722754740230
0;JOINT SUR JOINT... JE SUIS CE GENRE DE NÈGRE, JE M'INTÈGRE PAS...;1466320552214380544
0;@Ad31__ Même Hitler ne faisait pas ça.;1466320527086301186
